"customerid","recency","frequency","monetary","rfm"
"553731",63,0.21,15466,"221"
"553751",63,0.21,15466,"221"
"553760",63,0.21,15466,"221"
"553792",63,0.21,15466,"221"
"553811",63,0.21,15466,"221"
"553821",63,0.21,15466,"221"
"554181",63,0.21,15466,"221"
"553410",93,0.21,15466,"121"
"553421",93,0.21,15466,"121"
"553432",93,0.21,15466,"121"
"553438",93,0.21,15466,"121"
"553586",93,0.21,15466,"121"
"553646",93,0.21,15466,"121"
"553674",93,0.21,15466,"121"
"553794",93,0.21,15466,"121"
"553814",93,0.21,15466,"121"
"553823",93,0.21,15466,"121"
"554004",93,0.21,15466,"121"
"554025",93,0.21,15466,"121"
"554032",93,0.21,15466,"121"
"554040",93,0.21,15466,"121"
"293360",93,0.16,15466,"111"
"293413",93,0.16,15466,"111"
"293620",32,0.16,15466,"311"
"163264",32,0.15,15466,"311"
"163273",32,0.15,15466,"311"
"472165",63,0.19,15466,"221"
"472357",93,0.19,15466,"121"
"163909",93,0.15,15472,"111"
"164113",93,0.15,15472,"111"
"230599",93,0.15,15473,"111"
"230554",32,0.15,15473,"311"
"293829",32,0.16,15473,"311"
"293899",32,0.16,15473,"311"
"400213",93,0.18,15474,"111"
"400500",93,0.18,15474,"111"
"400726",93,0.18,15474,"111"
"400469",32,0.18,15474,"311"
"400562",32,0.18,15474,"311"
"400594",32,0.18,15474,"311"
"400680",32,0.18,15474,"311"
"400705",32,0.18,15474,"311"
"400759",32,0.18,15474,"311"
"400238",63,0.18,15474,"211"
"400368",63,0.18,15474,"211"
"400529",63,0.18,15474,"211"
"400648",63,0.18,15474,"211"
"400687",63,0.18,15474,"211"
"988922",93,0.27,15474,"141"
"108856",93,0.14,15475,"111"
"554213",32,0.21,15475,"321"
"554216",32,0.21,15475,"321"
"554241",32,0.21,15475,"321"
"554270",32,0.21,15475,"321"
"554310",32,0.21,15475,"321"
"554432",32,0.21,15475,"321"
"554529",32,0.21,15475,"321"
"554570",32,0.21,15475,"321"
"554579",32,0.21,15475,"321"
"554636",32,0.21,15475,"321"
"554219",63,0.21,15475,"221"
"554238",63,0.21,15475,"221"
"554468",63,0.21,15475,"221"
"554478",63,0.21,15475,"221"
"554677",63,0.21,15475,"221"
"554240",93,0.21,15475,"121"
"554266",93,0.21,15475,"121"
"554313",93,0.21,15475,"121"
"554499",93,0.21,15475,"121"
"554502",93,0.21,15475,"121"
"554537",93,0.21,15475,"121"
"554546",93,0.21,15475,"121"
"554564",93,0.21,15475,"121"
"554675",93,0.21,15475,"121"
"667138",63,0.22,15475,"221"
"667328",63,0.22,15475,"221"
"667448",63,0.22,15475,"221"
"667740",63,0.22,15475,"221"
"667785",63,0.22,15475,"221"
"668033",63,0.22,15475,"221"
"667558",93,0.22,15475,"121"
"667581",93,0.22,15475,"121"
"667840",93,0.22,15475,"121"
"668085",93,0.22,15475,"121"
"667430",32,0.22,15475,"321"
"667878",32,0.22,15475,"321"
"668068",32,0.22,15475,"321"
"164251",32,0.29,15479,"341"
"164239",32,0.15,15479,"311"
"164392",32,0.15,15479,"311"
"164248",63,0.15,15479,"211"
"294125",93,0.16,15480,"111"
"294136",93,0.16,15480,"111"
"294102",63,0.16,15480,"211"
"294015",32,0.16,15480,"311"
"294148",32,0.16,15480,"311"
"400905",63,0.18,15482,"211"
"401321",63,0.18,15482,"211"
"401331",63,0.18,15482,"211"
"400969",32,0.18,15482,"311"
"401075",32,0.18,15482,"311"
"400837",93,0.18,15482,"111"
"400986",93,0.18,15482,"111"
"401027",93,0.18,15482,"111"
"401135",93,0.18,15482,"111"
"401273",93,0.18,15482,"111"
"401316",93,0.18,15482,"111"
"554865",93,0.21,15484,"121"
"554967",93,0.21,15484,"121"
"555005",93,0.21,15484,"121"
"555064",93,0.21,15484,"121"
"555150",93,0.21,15484,"121"
"555204",93,0.21,15484,"121"
"555283",93,0.21,15484,"121"
"555307",93,0.21,15484,"121"
"555362",93,0.21,15484,"121"
"555454",93,0.21,15484,"121"
"555561",93,0.21,15484,"121"
"555612",93,0.21,15484,"121"
"555620",93,0.21,15484,"121"
"555684",93,0.21,15484,"121"
"555742",93,0.21,15484,"121"
"554779",32,0.21,15484,"321"
"554798",32,0.21,15484,"321"
"554886",32,0.21,15484,"321"
"554899",32,0.21,15484,"321"
"554988",32,0.21,15484,"321"
"555025",32,0.21,15484,"321"
"555197",32,0.21,15484,"321"
"555496",32,0.21,15484,"321"
"555563",32,0.21,15484,"321"
"555594",32,0.21,15484,"321"
"555645",32,0.21,15484,"321"
"554784",63,0.21,15484,"221"
"554787",63,0.21,15484,"221"
"554923",63,0.21,15484,"221"
"554954",63,0.21,15484,"221"
"554969",63,0.21,15484,"221"
"555065",63,0.21,15484,"221"
"555201",63,0.21,15484,"221"
"555233",63,0.21,15484,"221"
"555349",63,0.21,15484,"221"
"555352",63,0.21,15484,"221"
"555460",63,0.21,15484,"221"
"555512",63,0.21,15484,"221"
"555531",63,0.21,15484,"221"
"555581",63,0.21,15484,"221"
"555682",63,0.21,15484,"221"
"555692",63,0.21,15484,"221"
"555700",63,0.21,15484,"221"
"668282",63,0.22,15485,"221"
"668345",93,0.22,15485,"121"
"668623",93,0.22,15485,"121"
"668693",93,0.22,15485,"121"
"668593",32,0.22,15485,"321"
"164696",93,0.15,15485,"111"
"231752",93,0.15,15486,"111"
"294349",63,0.16,15487,"211"
"294371",63,0.16,15487,"211"
"294517",63,0.16,15487,"211"
"294383",93,0.16,15487,"111"
"294633",93,0.16,15487,"111"
"354246",7,0.35,15487,"441"
"401403",93,0.18,15489,"111"
"401524",93,0.18,15489,"111"
"401545",93,0.18,15489,"111"
"401574",93,0.18,15489,"111"
"401578",93,0.18,15489,"111"
"401612",93,0.18,15489,"111"
"401660",93,0.18,15489,"111"
"401792",93,0.18,15489,"111"
"401881",93,0.18,15489,"111"
"401625",32,0.18,15489,"311"
"401804",32,0.18,15489,"311"
"401909",32,0.18,15489,"311"
"401540",63,0.18,15489,"211"
"401600",63,0.18,15489,"211"
"165310",63,0.15,15491,"211"
"164929",32,0.15,15491,"311"
"165303",32,0.15,15491,"311"
"165434",32,0.15,15491,"311"
"165133",93,0.15,15491,"111"
"165290",93,0.15,15491,"111"
"165401",93,0.15,15491,"111"
"165413",93,0.15,15491,"111"
"474484",93,0.19,15491,"121"
"473958",32,0.19,15491,"321"
"555824",93,0.21,15492,"121"
"555839",93,0.21,15492,"121"
"555853",93,0.21,15492,"121"
"555889",93,0.21,15492,"121"
"555912",93,0.21,15492,"121"
"555941",93,0.21,15492,"121"
"555969",93,0.21,15492,"121"
"556099",93,0.21,15492,"121"
"556130",93,0.21,15492,"121"
"556174",93,0.21,15492,"121"
"556238",93,0.21,15492,"121"
"556288",93,0.21,15492,"121"
"556389",93,0.21,15492,"121"
"556393",93,0.21,15492,"121"
"556428",93,0.21,15492,"121"
"556468",93,0.21,15492,"121"
"556493",93,0.21,15492,"121"
"556497",93,0.21,15492,"121"
"556547",93,0.21,15492,"121"
"556589",93,0.21,15492,"121"
"556608",93,0.21,15492,"121"
"556676",93,0.21,15492,"121"
"555775",32,0.21,15492,"321"
"555793",32,0.21,15492,"321"
"555821",32,0.21,15492,"321"
"555822",32,0.21,15492,"321"
"555854",32,0.21,15492,"321"
"555881",32,0.21,15492,"321"
"555904",32,0.21,15492,"321"
"555919",32,0.21,15492,"321"
"555932",32,0.21,15492,"321"
"555974",32,0.21,15492,"321"
"555983",32,0.21,15492,"321"
"556178",32,0.21,15492,"321"
"556192",32,0.21,15492,"321"
"556197",32,0.21,15492,"321"
"556343",32,0.21,15492,"321"
"556442",32,0.21,15492,"321"
"556519",32,0.21,15492,"321"
"556548",32,0.21,15492,"321"
"556577",32,0.21,15492,"321"
"556587",32,0.21,15492,"321"
"556637",32,0.21,15492,"321"
"556665",32,0.21,15492,"321"
"556679",32,0.21,15492,"321"
"555808",63,0.21,15492,"221"
"555938",63,0.21,15492,"221"
"555947",63,0.21,15492,"221"
"555966",63,0.21,15492,"221"
"555970",63,0.21,15492,"221"
"555978",63,0.21,15492,"221"
"556067",63,0.21,15492,"221"
"556068",63,0.21,15492,"221"
"556186",63,0.21,15492,"221"
"556267",63,0.21,15492,"221"
"556434",63,0.21,15492,"221"
"556444",63,0.21,15492,"221"
"556523",63,0.21,15492,"221"
"556555",63,0.21,15492,"221"
"669031",63,0.22,15494,"221"
"669593",63,0.22,15494,"221"
"668958",93,0.22,15494,"121"
"668983",93,0.22,15494,"121"
"669069",93,0.22,15494,"121"
"669160",93,0.22,15494,"121"
"669339",32,0.22,15494,"321"
"294772",93,0.16,15494,"111"
"294755",63,0.16,15494,"211"
"802405",63,0.24,15496,"231"
"165642",32,0.15,15497,"311"
"165607",63,0.15,15497,"211"
"402198",63,0.18,15497,"211"
"402253",63,0.18,15497,"211"
"402387",32,0.18,15497,"311"
"402448",32,0.18,15497,"311"
"401954",93,0.18,15497,"111"
"401960",93,0.18,15497,"111"
"402022",93,0.18,15497,"111"
"402039",93,0.18,15497,"111"
"402260",93,0.18,15497,"111"
"402418",93,0.18,15497,"111"
"402510",93,0.18,15497,"111"
"402534",93,0.18,15497,"111"
"475040",93,0.19,15499,"121"
"295092",32,0.16,15501,"311"
"295106",32,0.16,15501,"311"
"295142",32,0.16,15501,"311"
"295104",93,0.16,15501,"111"
"556775",93,0.21,15501,"121"
"556867",93,0.21,15501,"121"
"556895",93,0.21,15501,"121"
"556964",93,0.21,15501,"121"
"556993",93,0.21,15501,"121"
"557024",93,0.21,15501,"121"
"557056",93,0.21,15501,"121"
"557146",93,0.21,15501,"121"
"557185",93,0.21,15501,"121"
"557257",93,0.21,15501,"121"
"557436",93,0.21,15501,"121"
"557486",93,0.21,15501,"121"
"557501",93,0.21,15501,"121"
"557526",93,0.21,15501,"121"
"556710",32,0.21,15501,"321"
"556711",32,0.21,15501,"321"
"556738",32,0.21,15501,"321"
"556758",32,0.21,15501,"321"
"556790",32,0.21,15501,"321"
"556817",32,0.21,15501,"321"
"556891",32,0.21,15501,"321"
"556947",32,0.21,15501,"321"
"556979",32,0.21,15501,"321"
"557007",32,0.21,15501,"321"
"557140",32,0.21,15501,"321"
"557196",32,0.21,15501,"321"
"557265",32,0.21,15501,"321"
"557344",32,0.21,15501,"321"
"557484",32,0.21,15501,"321"
"557685",32,0.21,15501,"321"
"556703",63,0.21,15501,"221"
"556712",63,0.21,15501,"221"
"556724",63,0.21,15501,"221"
"556785",63,0.21,15501,"221"
"556813",63,0.21,15501,"221"
"556835",63,0.21,15501,"221"
"556859",63,0.21,15501,"221"
"556869",63,0.21,15501,"221"
"556902",63,0.21,15501,"221"
"556962",63,0.21,15501,"221"
"557274",63,0.21,15501,"221"
"557363",63,0.21,15501,"221"
"557452",63,0.21,15501,"221"
"557502",63,0.21,15501,"221"
"557571",63,0.21,15501,"221"
"557600",63,0.21,15501,"221"
"557613",63,0.21,15501,"221"
"669862",63,0.22,15504,"221"
"670280",63,0.22,15504,"221"
"669884",93,0.22,15504,"121"
"669957",93,0.22,15504,"121"
"670022",93,0.22,15504,"121"
"670283",93,0.22,15504,"121"
"669997",32,0.22,15504,"321"
"166021",93,0.15,15504,"111"
"166170",32,0.15,15504,"311"
"402655",93,0.18,15505,"111"
"402677",93,0.18,15505,"111"
"402716",93,0.18,15505,"111"
"402727",93,0.18,15505,"111"
"402763",93,0.18,15505,"111"
"402845",93,0.18,15505,"111"
"402606",32,0.18,15505,"311"
"402831",32,0.18,15505,"311"
"402918",32,0.18,15505,"311"
"403137",32,0.18,15505,"311"
"402754",63,0.18,15505,"211"
"402833",63,0.18,15505,"211"
"403143",63,0.18,15505,"211"
"982757",58,0.26,15506,"341"
"803605",93,0.24,15507,"131"
"295281",93,0.16,15508,"111"
"295410",93,0.16,15508,"111"
"295250",32,0.16,15508,"311"
"295263",32,0.16,15508,"311"
"295292",32,0.16,15508,"311"
"295429",63,0.16,15508,"211"
"166596",32,0.15,15510,"311"
"166834",32,0.15,15510,"311"
"166656",93,0.15,15510,"111"
"166937",93,0.15,15510,"111"
"167073",93,0.15,15510,"111"
"557815",93,0.21,15510,"121"
"557848",93,0.21,15510,"121"
"557912",93,0.21,15510,"121"
"558001",93,0.21,15510,"121"
"558088",93,0.21,15510,"121"
"558130",93,0.21,15510,"121"
"558140",93,0.21,15510,"121"
"558249",93,0.21,15510,"121"
"558339",93,0.21,15510,"121"
"558414",93,0.21,15510,"121"
"558418",93,0.21,15510,"121"
"558431",93,0.21,15510,"121"
"558486",93,0.21,15510,"121"
"558506",93,0.21,15510,"121"
"558510",93,0.21,15510,"121"
"558539",93,0.21,15510,"121"
"558696",93,0.21,15510,"121"
"558715",93,0.21,15510,"121"
"558751",93,0.21,15510,"121"
"558755",93,0.21,15510,"121"
"558774",93,0.21,15510,"121"
"558825",93,0.21,15510,"121"
"557802",32,0.21,15510,"321"
"557825",32,0.21,15510,"321"
"557831",32,0.21,15510,"321"
"557913",32,0.21,15510,"321"
"557970",32,0.21,15510,"321"
"557983",32,0.21,15510,"321"
"557997",32,0.21,15510,"321"
"558076",32,0.21,15510,"321"
"558220",32,0.21,15510,"321"
"558229",32,0.21,15510,"321"
"558318",32,0.21,15510,"321"
"558429",32,0.21,15510,"321"
"558451",32,0.21,15510,"321"
"558519",32,0.21,15510,"321"
"558558",32,0.21,15510,"321"
"558586",32,0.21,15510,"321"
"558619",32,0.21,15510,"321"
"558738",32,0.21,15510,"321"
"558766",32,0.21,15510,"321"
"558795",32,0.21,15510,"321"
"557775",63,0.21,15510,"221"
"557808",63,0.21,15510,"221"
"557887",63,0.21,15510,"221"
"557905",63,0.21,15510,"221"
"557979",63,0.21,15510,"221"
"557989",63,0.21,15510,"221"
"558118",63,0.21,15510,"221"
"558179",63,0.21,15510,"221"
"558186",63,0.21,15510,"221"
"558336",63,0.21,15510,"221"
"558434",63,0.21,15510,"221"
"558462",63,0.21,15510,"221"
"558466",63,0.21,15510,"221"
"558555",63,0.21,15510,"221"
"558645",63,0.21,15510,"221"
"558702",63,0.21,15510,"221"
"558820",63,0.21,15510,"221"
"557799",63,0.41,15510,"241"
"403468",63,0.18,15513,"211"
"403225",32,0.18,15513,"311"
"403277",32,0.18,15513,"311"
"403253",93,0.18,15513,"111"
"403280",93,0.18,15513,"111"
"403285",93,0.18,15513,"111"
"403442",93,0.18,15513,"111"
"670968",63,0.22,15513,"221"
"671313",63,0.22,15513,"221"
"671382",63,0.22,15513,"221"
"671200",93,0.22,15513,"121"
"671483",93,0.22,15513,"121"
"671575",93,0.22,15513,"121"
"671029",32,0.22,15513,"321"
"295587",63,0.16,15515,"211"
"295610",32,0.16,15515,"311"
"167292",93,0.15,15516,"111"
"167736",93,0.15,15516,"111"
"805424",63,0.24,15517,"231"
"558857",93,0.21,15519,"121"
"558866",93,0.21,15519,"121"
"558954",93,0.21,15519,"121"
"559033",93,0.21,15519,"121"
"559076",93,0.21,15519,"121"
"559144",93,0.21,15519,"121"
"559182",93,0.21,15519,"121"
"559194",93,0.21,15519,"121"
"559262",93,0.21,15519,"121"
"559316",93,0.21,15519,"121"
"559344",93,0.21,15519,"121"
"559388",93,0.21,15519,"121"
"559492",93,0.21,15519,"121"
"559520",93,0.21,15519,"121"
"559531",93,0.21,15519,"121"
"559574",93,0.21,15519,"121"
"559581",93,0.21,15519,"121"
"559589",93,0.21,15519,"121"
"559603",93,0.21,15519,"121"
"559621",93,0.21,15519,"121"
"559660",93,0.21,15519,"121"
"559687",93,0.21,15519,"121"
"559739",93,0.21,15519,"121"
"558905",32,0.21,15519,"321"
"558957",32,0.21,15519,"321"
"559016",32,0.21,15519,"321"
"559036",32,0.21,15519,"321"
"559054",32,0.21,15519,"321"
"559152",32,0.21,15519,"321"
"559224",32,0.21,15519,"321"
"559399",32,0.21,15519,"321"
"559425",32,0.21,15519,"321"
"559453",32,0.21,15519,"321"
"559493",32,0.21,15519,"321"
"559601",32,0.21,15519,"321"
"559651",32,0.21,15519,"321"
"559689",32,0.21,15519,"321"
"559693",32,0.21,15519,"321"
"559762",32,0.21,15519,"321"
"558901",63,0.21,15519,"221"
"558920",63,0.21,15519,"221"
"559088",63,0.21,15519,"221"
"559101",63,0.21,15519,"221"
"559203",63,0.21,15519,"221"
"559421",63,0.21,15519,"221"
"559471",63,0.21,15519,"221"
"559479",63,0.21,15519,"221"
"559540",63,0.21,15519,"221"
"403502",93,0.18,15520,"111"
"403563",93,0.18,15520,"111"
"403647",93,0.18,15520,"111"
"403758",93,0.18,15520,"111"
"403770",93,0.18,15520,"111"
"403887",93,0.18,15520,"111"
"403745",32,0.18,15520,"311"
"403597",63,0.18,15520,"211"
"403746",63,0.18,15520,"211"
"295829",32,0.16,15521,"311"
"295976",32,0.16,15521,"311"
"296069",32,0.16,15521,"311"
"296014",63,0.16,15521,"211"
"296102",63,0.16,15521,"211"
"295869",93,0.16,15521,"111"
"167819",93,0.15,15522,"111"
"168055",93,0.15,15522,"111"
"167945",63,0.15,15522,"211"
"167769",32,0.15,15522,"311"
"672066",32,0.44,15522,"341"
"671790",63,0.22,15522,"221"
"671841",63,0.22,15522,"221"
"671881",63,0.22,15522,"221"
"672347",63,0.22,15522,"221"
"672703",63,0.22,15522,"221"
"671754",93,0.22,15522,"121"
"672210",93,0.22,15522,"121"
"672298",93,0.22,15522,"121"
"672507",93,0.22,15522,"121"
"672580",93,0.22,15522,"121"
"672608",93,0.22,15522,"121"
"671870",32,0.22,15522,"321"
"672411",32,0.22,15522,"321"
"672618",32,0.22,15522,"321"
"476862",93,0.19,15524,"121"
"296208",32,0.16,15528,"311"
"296277",32,0.16,15528,"311"
"404296",63,0.18,15528,"211"
"404514",63,0.18,15528,"211"
"404691",63,0.18,15528,"211"
"404158",32,0.18,15528,"311"
"404301",32,0.18,15528,"311"
"404336",93,0.18,15528,"111"
"559822",93,0.21,15528,"121"
"559849",93,0.21,15528,"121"
"559890",93,0.21,15528,"121"
"559933",93,0.21,15528,"121"
"559955",93,0.21,15528,"121"
"559969",93,0.21,15528,"121"
"559979",93,0.21,15528,"121"
"559989",93,0.21,15528,"121"
"560077",93,0.21,15528,"121"
"560109",93,0.21,15528,"121"
"560250",93,0.21,15528,"121"
"560336",93,0.21,15528,"121"
"560355",93,0.21,15528,"121"
"560476",93,0.21,15528,"121"
"560484",93,0.21,15528,"121"
"559790",32,0.21,15528,"321"
"559869",32,0.21,15528,"321"
"560018",32,0.21,15528,"321"
"560226",32,0.21,15528,"321"
"560230",32,0.21,15528,"321"
"560236",32,0.21,15528,"321"
"560255",32,0.21,15528,"321"
"560277",32,0.21,15528,"321"
"560287",32,0.21,15528,"321"
"560312",32,0.21,15528,"321"
"560366",32,0.21,15528,"321"
"560427",32,0.21,15528,"321"
"560489",32,0.21,15528,"321"
"559874",63,0.21,15528,"221"
"559897",63,0.21,15528,"221"
"559935",63,0.21,15528,"221"
"559939",63,0.21,15528,"221"
"559944",63,0.21,15528,"221"
"560004",63,0.21,15528,"221"
"560027",63,0.21,15528,"221"
"560064",63,0.21,15528,"221"
"560195",63,0.21,15528,"221"
"560324",63,0.21,15528,"221"
"560334",63,0.21,15528,"221"
"560453",63,0.21,15528,"221"
"560524",63,0.21,15528,"221"
"168284",93,0.15,15529,"111"
"168328",93,0.15,15529,"111"
"168784",32,0.15,15529,"311"
"168799",32,0.15,15529,"311"
"168278",63,0.15,15529,"211"
"168508",63,0.15,15529,"211"
"168533",63,0.15,15529,"211"
"673181",63,0.22,15532,"221"
"673513",63,0.22,15532,"221"
"673066",93,0.22,15532,"121"
"673173",93,0.22,15532,"121"
"673623",93,0.22,15532,"121"
"673008",32,0.22,15532,"321"
"673364",32,0.22,15532,"321"
"673495",32,0.22,15532,"321"
"673554",32,0.22,15532,"321"
"949742",93,0.26,15532,"141"
"169016",63,0.15,15535,"211"
"169045",63,0.15,15535,"211"
"296782",93,0.16,15535,"111"
"169424",32,0.15,15535,"311"
"168848",93,0.15,15535,"111"
"169649",93,0.15,15535,"111"
"560541",93,0.21,15536,"121"
"560586",93,0.21,15536,"121"
"560624",93,0.21,15536,"121"
"560674",93,0.21,15536,"121"
"560798",93,0.21,15536,"121"
"560841",93,0.21,15536,"121"
"560901",93,0.21,15536,"121"
"560934",93,0.21,15536,"121"
"560961",93,0.21,15536,"121"
"560966",93,0.21,15536,"121"
"560527",32,0.21,15536,"321"
"560546",32,0.21,15536,"321"
"560625",32,0.21,15536,"321"
"560670",32,0.21,15536,"321"
"560680",32,0.21,15536,"321"
"560707",32,0.21,15536,"321"
"560796",32,0.21,15536,"321"
"560814",32,0.21,15536,"321"
"560869",32,0.21,15536,"321"
"560893",32,0.21,15536,"321"
"560962",32,0.21,15536,"321"
"560982",32,0.21,15536,"321"
"561009",32,0.21,15536,"321"
"560539",63,0.21,15536,"221"
"560574",63,0.21,15536,"221"
"560751",63,0.21,15536,"221"
"560819",63,0.21,15536,"221"
"560842",63,0.21,15536,"221"
"560866",63,0.21,15536,"221"
"560880",63,0.21,15536,"221"
"404740",93,0.18,15536,"111"
"404782",93,0.18,15536,"111"
"404915",93,0.18,15536,"111"
"404933",93,0.18,15536,"111"
"405110",93,0.18,15536,"111"
"405143",93,0.18,15536,"111"
"405212",93,0.18,15536,"111"
"405217",93,0.18,15536,"111"
"405045",32,0.18,15536,"311"
"405057",63,0.18,15536,"211"
"405078",63,0.18,15536,"211"
"807075",32,0.24,15537,"331"
"807696",63,0.24,15537,"231"
"807145",93,0.24,15537,"131"
"338919",93,0.17,15539,"111"
"169756",93,0.15,15541,"111"
"169909",93,0.15,15541,"111"
"170108",93,0.15,15541,"111"
"170060",63,0.15,15541,"211"
"674255",63,0.22,15541,"221"
"674256",63,0.22,15541,"221"
"673797",63,0.22,15541,"221"
"673872",63,0.22,15541,"221"
"673958",63,0.22,15541,"221"
"673863",93,0.22,15541,"121"
"673957",93,0.22,15541,"121"
"674028",93,0.22,15541,"121"
"674346",93,0.22,15541,"121"
"674397",93,0.22,15541,"121"
"674540",93,0.22,15541,"121"
"674079",32,0.22,15541,"321"
"296883",93,0.16,15542,"111"
"405349",63,0.18,15544,"211"
"405516",63,0.18,15544,"211"
"405636",63,0.18,15544,"211"
"405436",32,0.18,15544,"311"
"405471",93,0.18,15544,"111"
"405518",93,0.18,15544,"111"
"405777",93,0.18,15544,"111"
"236407",32,0.16,15545,"311"
"236501",63,0.16,15545,"211"
"561093",32,0.21,15545,"321"
"561161",32,0.21,15545,"321"
"561361",32,0.21,15545,"321"
"561469",32,0.21,15545,"321"
"561551",32,0.21,15545,"321"
"561623",32,0.21,15545,"321"
"561627",32,0.21,15545,"321"
"561677",32,0.21,15545,"321"
"561788",32,0.21,15545,"321"
"561796",32,0.21,15545,"321"
"561820",32,0.21,15545,"321"
"561884",32,0.21,15545,"321"
"561889",32,0.21,15545,"321"
"561047",63,0.21,15545,"221"
"561329",63,0.21,15545,"221"
"561370",63,0.21,15545,"221"
"561434",63,0.21,15545,"221"
